pipe_id,inner_diameter_mm,outer_diameter_mm,wall_thickness_mm,length_mm,cross_section_area_mm2,volume_liters,size_class,length_class,recommended_max_pressure_bar,material,surface_roughness_um,temperature_rating_c,notes
PIPE-03430,42,47.0,2.5,1900,1385.44,2.6323,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03431,42,47.0,2.5,1950,1385.44,2.7016,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03432,42,47.0,2.5,2000,1385.44,2.7709,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03433,43,48.0,2.5,50,1452.2,0.0726,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03434,43,48.0,2.5,60,1452.2,0.0871,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03435,43,48.0,2.5,70,1452.2,0.1017,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03436,43,48.0,2.5,80,1452.2,0.1162,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03437,43,48.0,2.5,90,1452.2,0.1307,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03438,43,48.0,2.5,100,1452.2,0.1452,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03439,43,48.0,2.5,110,1452.2,0.1597,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03440,43,48.0,2.5,120,1452.2,0.1743,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03441,43,48.0,2.5,130,1452.2,0.1888,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03442,43,48.0,2.5,140,1452.2,0.2033,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03443,43,48.0,2.5,150,1452.2,0.2178,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03444,43,48.0,2.5,160,1452.2,0.2324,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03445,43,48.0,2.5,170,1452.2,0.2469,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03446,43,48.0,2.5,180,1452.2,0.2614,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03447,43,48.0,2.5,190,1452.2,0.2759,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03448,43,48.0,2.5,200,1452.2,0.2904,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03449,43,48.0,2.5,210,1452.2,0.305,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03450,43,48.0,2.5,220,1452.2,0.3195,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03451,43,48.0,2.5,230,1452.2,0.334,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03452,43,48.0,2.5,240,1452.2,0.3485,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03453,43,48.0,2.5,250,1452.2,0.3631,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03454,43,48.0,2.5,260,1452.2,0.3776,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03455,43,48.0,2.5,270,1452.2,0.3921,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03456,43,48.0,2.5,280,1452.2,0.4066,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03457,43,48.0,2.5,290,1452.2,0.4211,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03458,43,48.0,2.5,300,1452.2,0.4357,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03459,43,48.0,2.5,310,1452.2,0.4502,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03460,43,48.0,2.5,320,1452.2,0.4647,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03461,43,48.0,2.5,330,1452.2,0.4792,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03462,43,48.0,2.5,340,1452.2,0.4937,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03463,43,48.0,2.5,350,1452.2,0.5083,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03464,43,48.0,2.5,360,1452.2,0.5228,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03465,43,48.0,2.5,370,1452.2,0.5373,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03466,43,48.0,2.5,380,1452.2,0.5518,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03467,43,48.0,2.5,390,1452.2,0.5664,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03468,43,48.0,2.5,400,1452.2,0.5809,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03469,43,48.0,2.5,410,1452.2,0.5954,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03470,43,48.0,2.5,420,1452.2,0.6099,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03471,43,48.0,2.5,430,1452.2,0.6244,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03472,43,48.0,2.5,440,1452.2,0.639,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03473,43,48.0,2.5,450,1452.2,0.6535,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03474,43,48.0,2.5,460,1452.2,0.668,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03475,43,48.0,2.5,470,1452.2,0.6825,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03476,43,48.0,2.5,480,1452.2,0.6971,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03477,43,48.0,2.5,490,1452.2,0.7116,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03478,43,48.0,2.5,500,1452.2,0.7261,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03479,43,48.0,2.5,500,1452.2,0.7261,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03480,43,48.0,2.5,525,1452.2,0.7624,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03481,43,48.0,2.5,550,1452.2,0.7987,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03482,43,48.0,2.5,575,1452.2,0.835,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03483,43,48.0,2.5,600,1452.2,0.8713,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03484,43,48.0,2.5,625,1452.2,0.9076,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03485,43,48.0,2.5,650,1452.2,0.9439,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03486,43,48.0,2.5,675,1452.2,0.9802,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03487,43,48.0,2.5,700,1452.2,1.0165,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03488,43,48.0,2.5,725,1452.2,1.0528,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03489,43,48.0,2.5,750,1452.2,1.0892,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03490,43,48.0,2.5,775,1452.2,1.1255,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03491,43,48.0,2.5,800,1452.2,1.1618,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03492,43,48.0,2.5,825,1452.2,1.1981,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03493,43,48.0,2.5,850,1452.2,1.2344,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03494,43,48.0,2.5,875,1452.2,1.2707,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03495,43,48.0,2.5,900,1452.2,1.307,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03496,43,48.0,2.5,925,1452.2,1.3433,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03497,43,48.0,2.5,950,1452.2,1.3796,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03498,43,48.0,2.5,975,1452.2,1.4159,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03499,43,48.0,2.5,1000,1452.2,1.4522,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03500,43,48.0,2.5,1000,1452.2,1.4522,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03501,43,48.0,2.5,1050,1452.2,1.5248,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03502,43,48.0,2.5,1100,1452.2,1.5974,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03503,43,48.0,2.5,1150,1452.2,1.67,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03504,43,48.0,2.5,1200,1452.2,1.7426,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03505,43,48.0,2.5,1250,1452.2,1.8153,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03506,43,48.0,2.5,1300,1452.2,1.8879,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03507,43,48.0,2.5,1350,1452.2,1.9605,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03508,43,48.0,2.5,1400,1452.2,2.0331,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03509,43,48.0,2.5,1450,1452.2,2.1057,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03510,43,48.0,2.5,1500,1452.2,2.1783,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03511,43,48.0,2.5,1550,1452.2,2.2509,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03512,43,48.0,2.5,1600,1452.2,2.3235,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03513,43,48.0,2.5,1650,1452.2,2.3961,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03514,43,48.0,2.5,1700,1452.2,2.4687,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03515,43,48.0,2.5,1750,1452.2,2.5414,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03516,43,48.0,2.5,1800,1452.2,2.614,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03517,43,48.0,2.5,1850,1452.2,2.6866,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03518,43,48.0,2.5,1900,1452.2,2.7592,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03519,43,48.0,2.5,1950,1452.2,2.8318,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03520,43,48.0,2.5,2000,1452.2,2.9044,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03521,44,49.0,2.5,50,1520.53,0.076,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03522,44,49.0,2.5,60,1520.53,0.0912,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03523,44,49.0,2.5,70,1520.53,0.1064,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03524,44,49.0,2.5,80,1520.53,0.1216,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03525,44,49.0,2.5,90,1520.53,0.1368,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03526,44,49.0,2.5,100,1520.53,0.1521,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03527,44,49.0,2.5,110,1520.53,0.1673,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03528,44,49.0,2.5,120,1520.53,0.1825,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03529,44,49.0,2.5,130,1520.53,0.1977,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03530,44,49.0,2.5,140,1520.53,0.2129,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03531,44,49.0,2.5,150,1520.53,0.2281,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03532,44,49.0,2.5,160,1520.53,0.2433,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03533,44,49.0,2.5,170,1520.53,0.2585,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03534,44,49.0,2.5,180,1520.53,0.2737,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03535,44,49.0,2.5,190,1520.53,0.2889,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03536,44,49.0,2.5,200,1520.53,0.3041,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03537,44,49.0,2.5,210,1520.53,0.3193,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03538,44,49.0,2.5,220,1520.53,0.3345,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03539,44,49.0,2.5,230,1520.53,0.3497,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03540,44,49.0,2.5,240,1520.53,0.3649,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03541,44,49.0,2.5,250,1520.53,0.3801,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03542,44,49.0,2.5,260,1520.53,0.3953,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03543,44,49.0,2.5,270,1520.53,0.4105,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03544,44,49.0,2.5,280,1520.53,0.4257,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03545,44,49.0,2.5,290,1520.53,0.441,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03546,44,49.0,2.5,300,1520.53,0.4562,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03547,44,49.0,2.5,310,1520.53,0.4714,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03548,44,49.0,2.5,320,1520.53,0.4866,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03549,44,49.0,2.5,330,1520.53,0.5018,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03550,44,49.0,2.5,340,1520.53,0.517,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03551,44,49.0,2.5,350,1520.53,0.5322,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03552,44,49.0,2.5,360,1520.53,0.5474,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03553,44,49.0,2.5,370,1520.53,0.5626,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03554,44,49.0,2.5,380,1520.53,0.5778,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03555,44,49.0,2.5,390,1520.53,0.593,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03556,44,49.0,2.5,400,1520.53,0.6082,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03557,44,49.0,2.5,410,1520.53,0.6234,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03558,44,49.0,2.5,420,1520.53,0.6386,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03559,44,49.0,2.5,430,1520.53,0.6538,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03560,44,49.0,2.5,440,1520.53,0.669,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03561,44,49.0,2.5,450,1520.53,0.6842,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03562,44,49.0,2.5,460,1520.53,0.6994,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03563,44,49.0,2.5,470,1520.53,0.7146,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03564,44,49.0,2.5,480,1520.53,0.7299,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03565,44,49.0,2.5,490,1520.53,0.7451,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03566,44,49.0,2.5,500,1520.53,0.7603,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03567,44,49.0,2.5,500,1520.53,0.7603,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03568,44,49.0,2.5,525,1520.53,0.7983,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03569,44,49.0,2.5,550,1520.53,0.8363,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03570,44,49.0,2.5,575,1520.53,0.8743,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03571,44,49.0,2.5,600,1520.53,0.9123,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03572,44,49.0,2.5,625,1520.53,0.9503,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03573,44,49.0,2.5,650,1520.53,0.9883,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03574,44,49.0,2.5,675,1520.53,1.0264,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03575,44,49.0,2.5,700,1520.53,1.0644,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03576,44,49.0,2.5,725,1520.53,1.1024,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03577,44,49.0,2.5,750,1520.53,1.1404,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03578,44,49.0,2.5,775,1520.53,1.1784,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03579,44,49.0,2.5,800,1520.53,1.2164,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03580,44,49.0,2.5,825,1520.53,1.2544,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03581,44,49.0,2.5,850,1520.53,1.2925,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03582,44,49.0,2.5,875,1520.53,1.3305,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03583,44,49.0,2.5,900,1520.53,1.3685,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
